Energy,flux_ν,1_antiν,3_antiν
8.350591489986668,13.03298452751757,0.1265950154297467,3.818143313008595
8.530174102674552,13.097188128739857,0.12205486849341585,3.3715859990090453
8.709756715362438,13.140503519837774,0.11462361790069109,3.031484588351214
8.889339328050323,13.16282355267839,0.10452349380463044,2.7942303062922713
9.06892194073821,13.164091598646321,0.09840061213392548,2.697420738009273
9.248504553426095,13.144301572981059,0.08689688648032334,2.3633922478377998
9.428087166113981,13.103497959135332,0.0822225598037814,2.26837172589752
9.607669778801865,13.041775833121381,0.07504679557259057,1.9796552104743548
9.787252391489751,12.959280887896343,0.07410894204895462,1.8644560944459334
9.966835004177636,12.856209457743486,0.06932255449029917,1.7659799014042932
10.146417616865522,12.732808542657388,0.05170866628689955,1.4676252090544526
10.326000229553406,12.589375832753772,0.05801693097106105,1.4523924020684122
10.505582842241292,12.42625973268053,0.03724247855213026,1.0313316811257787
10.685165454929177,12.243859386050802,0.03443453373805847,0.9754209706920438
10.864748067617063,12.042624699860086,0.03519525225059729,0.9074863072544813
11.044330680304947,11.82305636895556,0.03629590837805387,0.9048494697186823
11.223913292992833,11.585705900474267,0.027228895306121183,0.7446498001764659
11.403495905680717,11.331175638318681,0.021321464166273948,0.5597145977182234
11.583078518368604,11.060118787632844,0.02029338012773264,0.5027623920663553
11.762661131056488,10.773239439289037,0.022555641014770658,0.5328252550779066
11.942243743744376,10.471292594393756,0.018736986903115063,0.4478315634386499
12.121826356432258,10.155084188786969,0.015626241702260357,0.38155674479128504
12.301408969120146,9.825471117569355,0.00830770159877385,0.23347343239594517
12.48099158180803,9.483361259629731,0.010593942003369139,0.261722758383123
12.660574194495917,9.129713502195303,0.009214767111656494,0.22782897659997284
12.840156807183801,8.765537765366556,0.008410654076651652,0.1943914436810736
13.019739419871687,8.391895026695726,0.006037789092044621,0.1516744140855509
13.199322032559571,8.009897345758448,0.004469721885958035,0.10901800767161987
13.378904645247458,7.6207078887294415,0.005027896871375084,0.11305799509148631
13.558487257935342,7.225540952984163,0.0017909751427518353,0.05463558549206305
13.738069870623228,6.825661991701006,0.0029771485134849965,0.06815157536027179
13.917652483311112,6.422387638485501,0.0019182811654041838,0.04845066281979677
14.097235095998998,6.0170857319795275,0.0009665321600526303,0.02846705267537192
14.276817708686883,5.6111753405211795,0.0011254159875022168,0.02802641366703338
14.456400321374769,5.206126786774061,0.0013572534293779914,0.02942490227986938
14.635982934062653,4.803461672401498,0.0006417250239246931,0.016073151319126115
14.815565546750541,4.404752902719767,0.0006853971357753396,0.01564178708161538
14.995148159438424,4.011624711391856,0.00033275982191935497,0.008045382047154489
15.174730772126312,3.625752685116541,0.0002648788530370995,0.00621523746313734
15.354313384814196,3.248863788323334,3.2734312734122875e-5,0.0018689868023838334
15.533895997502082,2.8827363878904793,0.00018894090136777595,0.003850396259238997
15.713478610189966,2.5292002778655984,7.966892660052775e-5,0.00185811470910011
15.893061222877853,2.1901367042051927,7.677734604796631e-5,0.0016323543672039423
16.072643835565735,1.8674783895070521,1.7025154423947446e-5,0.0005102729935336605
16.252226448253623,1.5632095577808633,1.0094632787243482e-5,0.0002937705011809021
16.431809060941507,1.2793659592025501,3.3867257836476072e-6,0.0001232725345358646
16.611391673629395,1.0180348948964035,8.952248125437043e-6,0.00017159195044830626
16.79097428631728,0.7813552417216154,3.8665447738767e-7,1.9210265878737108e-5
16.970556899005164,0.5715174770700501,4.2573499782179513e-7,1.3265300080267922e-5
17.150139511693048,0.3907637036777517,0.0,1.6352500331574113e-6
17.329722124380936,0.24138767444107553,4.747662830312653e-8,1.1501739181983345e-6
17.50930473706882,0.12573481724991037,0.0,4.94518220354338e-8
17.688887349756705,0.04620225982825578,0.0,3.93974139804423e-9
17.86846996244459,0.005238854587269566,0.0,1.4944327174586148e-11
