Energy,flux_ν,1_antiν,3_antiν
8.350591489986668,13.03298452751757,0.010046006282245118,0.08823894828585564
8.530174102674552,13.097188128739857,0.008056658174765927,0.07156664410542433
8.709756715362438,13.140503519837774,0.007192568037755944,0.07403711248439586
8.889339328050323,13.16282355267839,0.006143753324753656,0.06351669257282685
9.06892194073821,13.164091598646321,0.004238746419652548,0.05504832902275672
9.248504553426095,13.144301572981059,0.00502593560472686,0.05301395238034703
9.428087166113981,13.103497959135332,0.004151972845786949,0.04484607774171708
9.607669778801865,13.041775833121381,0.003361478046571191,0.04098415237954788
9.787252391489751,12.959280887896343,0.0030026167038916,0.03950563631520641
9.966835004177636,12.856209457743486,0.002803510139227222,0.037231770171297994
10.146417616865522,12.732808542657388,0.00213114090940073,0.0328830302467123
10.326000229553406,12.589375832753772,0.0016520397221867968,0.028932283829827318
10.505582842241292,12.42625973268053,0.001620360839508452,0.02343784900439502
10.685165454929177,12.243859386050802,0.0014043320301988429,0.022361236623566528
10.864748067617063,12.042624699860086,0.0009582942303625214,0.018421905870117362
11.044330680304947,11.82305636895556,0.0009503598732494346,0.018420866227144388
11.223913292992833,11.585705900474267,0.0006125973486371222,0.015519914398931174
11.403495905680717,11.331175638318681,0.0005430049912610692,0.014109269872724263
11.583078518368604,11.060118787632844,0.0004710384782549309,0.011807990784622097
11.762661131056488,10.773239439289037,0.0003167104654140941,0.010081874316013258
11.942243743744376,10.471292594393756,0.0003172139720994318,0.00872035286192519
12.121826356432258,10.155084188786969,0.00019290017412764104,0.007842373743498951
12.301408969120146,9.825471117569355,0.00020372585730038263,0.006349653662412326
12.48099158180803,9.483361259629731,0.00013549416945330284,0.005435186004201661
12.660574194495917,9.129713502195303,0.00012412361008032962,0.004495199397636251
12.840156807183801,8.765537765366556,8.113932019346885e-5,0.00371153008892516
13.019739419871687,8.391895026695726,3.751126466398583e-5,0.0030867593781507725
13.199322032559571,8.009897345758448,5.8264169157685224e-5,0.0028076437467610144
13.378904645247458,7.6207078887294415,4.026744258956798e-5,0.0019710887960200717
13.558487257935342,7.225540952984163,2.6813303772317958e-5,0.0015965243617482034
13.738069870623228,6.825661991701006,1.2797752524113462e-5,0.0013268432086783006
13.917652483311112,6.422387638485501,1.0498371754954394e-5,0.001016813448714665
14.097235095998998,6.0170857319795275,5.318050747844081e-6,0.0007423120664070384
14.276817708686883,5.6111753405211795,5.971776116704261e-6,0.0006415977323633912
14.456400321374769,5.206126786774061,6.165034971885591e-6,0.0004617089112602876
14.635982934062653,4.803461672401498,2.5542649012812182e-6,0.000307027786561543
14.815565546750541,4.404752902719767,1.3413062841521999e-6,0.00024671822817510397
14.995148159438424,4.011624711391856,1.2374699853873e-6,0.0002040392277381665
15.174730772126312,3.625752685116541,7.302190525349124e-7,0.00015295824513515143
15.354313384814196,3.248863788323334,3.0681634010776266e-7,9.362027468911592e-5
15.533895997502082,2.8827363878904793,4.606776268537625e-7,6.701881854219864e-5
15.713478610189966,2.5292002778655984,8.449483552716148e-8,3.287566593118776e-5
15.893061222877853,2.1901367042051927,4.984493293563764e-8,2.170575806373945e-5
16.072643835565735,1.8674783895070521,1.0017314013973844e-7,1.3925614374965229e-5
16.252226448253623,1.5632095577808633,1.7817770504983054e-8,9.647969945359037e-6
16.431809060941507,1.2793659592025501,1.0548260386881245e-8,3.982492650222629e-6
16.611391673629395,1.0180348948964035,1.3648161943588754e-10,1.6990246886857032e-6
16.79097428631728,0.7813552417216154,1.476454132327604e-10,8.788904087086763e-7
16.970556899005164,0.5715174770700501,1.7279936347091768e-10,4.1846050183770745e-7
17.150139511693048,0.3907637036777517,2.3913001440765497e-12,9.936816495830225e-8
17.329722124380936,0.24138767444107553,0.0,1.9952988766418743e-8
17.50930473706882,0.12573481724991037,0.0,3.898545192516816e-9
17.688887349756705,0.04620225982825578,0.0,1.2273345765826749e-10
17.86846996244459,0.005238854587269566,0.0,4.062337777762845e-12
